,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,total_gross,profit/loss,roi,release_month,release_string_x,movie_year,movie_title,original_release_date,genres,runtime,tomatometer_rating,audience_rating,directors,content_rating,production_company,release_string_y
352,74,2015-02-06,The SpongeBob Movie: Sponge Out of Water,74000000.0,162994032.0,311013181.0,2015,474007213.0,400007213.0,540.5502878378378,February,2015-02,The SpongeBob Movie: Sponge Out of Water (2015-02),The SpongeBob Movie: Sponge Out of Water,2015-02-06,"Animation, Comedy, Kids & Family",92.0,81.0,54.0,Paul Tibbitt,PG,Paramount Pictures,2015-02
353,77,2016-05-20,The Angry Birds Movie,73000000.0,107509366.0,352327887.0,2016,459837253.0,386837253.0,529.9140452054795,May,2016-05,The Angry Birds Movie (2016-05),The Angry Birds Movie,2016-05-20,"Animation, Kids & Family",93.0,43.0,46.0,"Clay Kaytis, Fergal Reilly",PG,Sony Pictures,2016-05
354,82,2009-07-31,Funny People,72500000.0,51855045.0,71880305.0,2009,123735350.0,51235350.0,70.66944827586207,July,2009-07,Funny People (2009-07),Funny People,2009-07-31,"Comedy, Drama",146.0,69.0,48.0,Judd Apatow,R,Universal Pictures,2009-07
355,95,2009-12-23,Alvin and the Chipmunks: The Squeakquel,70000000.0,219614612.0,443483213.0,2009,663097825.0,593097825.0,847.2826071428572,December,2009-12,Alvin and the Chipmunks: The Squeakquel (2009-12),Alvin and the Chipmunks: The Squeakquel,2009-12-23,"Animation, Comedy, Kids & Family",89.0,20.0,49.0,Betty Thomas,PG,20th Century Fox,2009-12
356,99,2018-06-08,Ocean's 8,70000000.0,140218711.0,297115976.0,2018,437334687.0,367334687.0,524.7638385714286,June,2018-06,Ocean's 8 (2018-06),Ocean's 8,2018-06-08,"Action & Adventure, Comedy",110.0,69.0,45.0,Gary Ross,PG-13,Warner Bros. Pictures,2018-06
357,1,2009-08-21,Inglourious Basterds,70000000.0,120774594.0,316915264.0,2009,437689858.0,367689858.0,525.2712257142857,August,2009-08,Inglourious Basterds (2009-08),Inglourious Basterds,2009-08-21,"Action & Adventure, Drama",152.0,89.0,88.0,Quentin Tarantino,R,The Weinstein Company,2009-08
358,5,2017-11-10,Daddy's Home 2,70000000.0,104029443.0,175807183.0,2017,279836626.0,209836626.0,299.76660857142855,November,2017-11,Daddy's Home 2 (2017-11),Daddy's Home 2,2017-11-10,Comedy,98.0,21.0,50.0,Sean Anders,PG-13,Paramount Pictures,2017-11
359,9,2013-03-22,Olympus Has Fallen,70000000.0,98927592.0,172878928.0,2013,271806520.0,201806520.0,288.2950285714286,March,2013-03,Olympus Has Fallen (2013-03),Olympus Has Fallen,2013-03-22,"Action & Adventure, Drama",120.0,49.0,66.0,Antoine Fuqua,R,FilmDistrict,2013-03
360,10,2011-03-11,Battle: Los Angeles,70000000.0,83552429.0,213463976.0,2011,297016405.0,227016405.0,324.30915,March,2011-03,Battle: Los Angeles (2011-03),Battle: Los Angeles,2011-03-11,"Action & Adventure, Science Fiction & Fantasy",116.0,36.0,48.0,"Jonathan Liebesman, Chris Bertolini",PG-13,Sony Pictures/Columbia Pictures,2011-03
361,12,2011-12-25,War Horse,70000000.0,79883359.0,156815529.0,2011,236698888.0,166698888.0,238.14126857142858,December,2011-12,War Horse (2011-12),War Horse,2011-12-25,"Action & Adventure, Drama",146.0,75.0,74.0,Steven Spielberg,PG-13,Walt Disney Pictures,2011-12
362,14,2014-02-07,The Monuments Men,70000000.0,78031620.0,158702748.0,2014,236734368.0,166734368.0,238.19195428571427,February,2014-02,The Monuments Men (2014-02),The Monuments Men,2014-02-07,"Action & Adventure, Drama",118.0,30.0,44.0,George Clooney,PG-13,Sony Pictures,2014-02
363,15,2016-09-23,Storks,70000000.0,72679278.0,183353431.0,2016,256032709.0,186032709.0,265.7610128571429,September,2016-09,Storks (2016-09),Storks,2016-09-23,"Animation, Comedy, Kids & Family",83.0,66.0,62.0,"Nicholas Stoller, Doug Sweetland",PG,Warner Bros. Pictures,2016-09
364,19,2012-01-20,Underworld: Awakening,70000000.0,62321039.0,160379930.0,2012,222700969.0,152700969.0,218.14424142857143,January,2012-01,Underworld: Awakening (2012-01),Underworld: Awakening,2012-01-20,"Action & Adventure, Horror, Science Fiction & Fantasy",89.0,26.0,62.0,"Björn Stein, Måns Mårlind",R,Screen Gems,2012-01
365,20,2017-09-22,The Lego Ninjago Movie,70000000.0,59281555.0,122737201.0,2017,182018756.0,112018756.0,160.0267942857143,September,2017-09,The Lego Ninjago Movie (2017-09),The Lego Ninjago Movie,2017-09-22,"Action & Adventure, Animation, Comedy, Kids & Family",101.0,56.0,46.0,Charlie Bean,PG,Warner Bros. Pictures,2017-09
366,21,2014-10-10,Dracula Untold,70000000.0,55991880.0,220241723.0,2014,276233603.0,206233603.0,294.61943285714284,October,2014-10,Dracula Untold (2014-10),Dracula Untold,2014-10-10,"Action & Adventure, Drama, Science Fiction & Fantasy",92.0,24.0,58.0,"Gary Shore (IV), Gary Shore",PG-13,Universal Pictures,2014-10
367,24,2010-09-24,Wall Street 2: Money Never Sleeps,70000000.0,52474616.0,137431619.0,2010,189906235.0,119906235.0,171.29462142857145,September,2010-09,Wall Street: Money Never Sleeps (2010-09),Wall Street: Money Never Sleeps,2010-09-24,Drama,130.0,55.0,44.0,Oliver Stone,PG-13,20th Century Fox,2010-09
368,25,2011-01-14,The Dilemma,70000000.0,48475290.0,70546865.0,2011,119022155.0,49022155.0,70.03165,January,2011-01,The Dilemma (2011-01),The Dilemma,2011-01-14,Comedy,111.0,25.0,29.0,Ron Howard,PG-13,Universal Pictures,2011-01
369,29,2012-06-15,Rock of Ages,70000000.0,38518613.0,61031932.0,2012,99550545.0,29550545.0,42.21506428571429,June,2012-06,Rock of Ages (2012-06),Rock of Ages,2012-06-15,"Drama, Musical & Performing Arts",118.0,43.0,55.0,Adam Shankman,PG-13,New Line Cinema,2012-06
370,36,2016-01-29,The Finest Hours,70000000.0,27569558.0,49252761.0,2016,76822319.0,6822319.0,9.74617,January,2016-01,The Finest Hours (2016-01),The Finest Hours,2016-01-29,"Action & Adventure, Drama, Mystery & Suspense",116.0,63.0,66.0,Craig Gillespie,PG-13,Walt Disney Pictures,2016-01
371,37,2013-10-18,Escape Plan,70000000.0,25135965.0,103735965.0,2013,128871930.0,58871930.0,84.10275714285714,October,2013-10,Escape Plan (2013-10),Escape Plan,2013-10-18,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",110.0,50.0,55.0,Mikael Håfström,R,Summit Entertainment,2013-10
372,38,2011-09-23,Killer Elite,70000000.0,25124986.0,65409046.0,2011,90534032.0,20534032.0,29.33433142857143,September,2011-09,Killer Elite (2011-09),Killer Elite,2011-09-23,"Action & Adventure, Mystery & Suspense",117.0,27.0,42.0,"Gary McKendry, Terry Cunningham",R,Open Road Films,2011-09
373,42,2014-01-10,The Legend of Hercules,70000000.0,18848538.0,58953319.0,2014,77801857.0,7801857.0,11.14551,January,2014-01,The Legend of Hercules (2014-01),The Legend of Hercules,2014-01-10,"Action & Adventure, Science Fiction & Fantasy",98.0,4.0,33.0,Renny Harlin,PG-13,Lionsgate Films,2014-01
374,50,2010-07-09,Despicable Me,69000000.0,251513985.0,543464573.0,2010,794978558.0,725978558.0,1052.1428376811593,July,2010-07,Despicable Me (2010-07),Despicable Me,2010-07-09,"Animation, Comedy, Kids & Family",95.0,81.0,82.0,"Pierre Coffin, Chris Renaud",PG,Universal Pictures,2010-07
375,51,2010-07-30,Dinner for Schmucks,69000000.0,73026337.0,86796502.0,2010,159822839.0,90822839.0,131.62730289855074,July,2010-07,Dinner for Schmucks (2010-07),Dinner for Schmucks,2010-07-30,Comedy,114.0,42.0,42.0,Jay Roach,PG-13,Paramount Studios,2010-07
376,52,2018-03-02,Red Sparrow,69000000.0,46874505.0,145951861.0,2018,192826366.0,123826366.0,179.45850144927536,March,2018-03,Red Sparrow (2018-03),Red Sparrow,2018-03-02,"Action & Adventure, Drama, Mystery & Suspense",139.0,45.0,49.0,Francis Lawrence,R,Twentieth Century Fox,2018-03
377,53,2010-06-30,The Twilight Saga: Eclipse,68000000.0,300531751.0,706102828.0,2010,1006634579.0,938634579.0,1380.3449691176472,June,2010-06,The Twilight Saga: Eclipse (2010-06),The Twilight Saga: Eclipse,2010-06-30,"Drama, Science Fiction & Fantasy, Romance",124.0,48.0,60.0,David Slade,PG-13,Summit Entertainment,2010-06
378,55,2015-06-26,Ted 2,68000000.0,81476385.0,217214143.0,2015,298690528.0,230690528.0,339.2507764705882,June,2015-06,Ted 2 (2015-06),Ted 2,2015-06-26,Comedy,115.0,45.0,50.0,Seth MacFarlane,R,Universal Pictures,2015-06
379,57,2011-02-25,Hall Pass,68000000.0,45060734.0,87173475.0,2011,132234209.0,64234209.0,94.46207205882354,February,2011-02,Hall Pass (2011-02),Hall Pass,2011-02-25,Comedy,106.0,33.0,40.0,"Matthew F. Leonetti, Peter Farrelly, Bobby Farrelly",R,Warner Bros. Pictures,2011-02
380,62,2017-12-22,Downsizing,68000000.0,24449754.0,54462971.0,2017,78912725.0,10912725.0,16.048125,December,2017-12,Downsizing (2017-12),Downsizing,2017-12-22,"Comedy, Drama",135.0,46.0,23.0,Alexander Payne,R,Paramount Pictures,2017-12
381,63,2012-03-02,Doctor Seuss' The Lorax,67500000.0,214030500.0,350976753.0,2012,565007253.0,497507253.0,737.0477822222222,March,2012-03,Dr Seuss' The Lorax (2012-03),Dr Seuss' The Lorax,2012-03-02,"Animation, Kids & Family",86.0,54.0,63.0,"Chris Renaud, Kyle Balda",PG,Universal Pictures,2012-03
382,65,2012-06-22,Abraham Lincoln: Vampire Hunter,67500000.0,37519139.0,137489730.0,2012,175008869.0,107508869.0,159.27239851851851,June,2012-06,Abraham Lincoln: Vampire Hunter (2012-06),Abraham Lincoln: Vampire Hunter,2012-06-22,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",105.0,34.0,50.0,Timur Bekmambetov,R,20th Century Fox,2012-06
383,70,2014-03-14,Need for Speed,66000000.0,43568507.0,194169619.0,2014,237738126.0,171738126.0,260.2092818181818,March,2014-03,Need For Speed (2014-03),Need For Speed,2014-03-14,Action & Adventure,130.0,22.0,57.0,Scott Waugh,PG-13,Walt Disney Studios,2014-03
384,73,2012-11-09,Lincoln,65000000.0,182207973.0,273346281.0,2012,455554254.0,390554254.0,600.8526984615385,November,2012-11,Lincoln (2012-11),Lincoln,2012-11-16,Drama,149.0,89.0,81.0,Steven Spielberg,PG-13,Dreamworks Pictures,2012-11
385,77,2018-07-13,Hotel Transylvania 3: Summer Vacation,65000000.0,167500092.0,527079962.0,2018,694580054.0,629580054.0,968.5846984615384,July,2018-07,Hotel Transylvania 3: Summer Vacation (2018-07),Hotel Transylvania 3: Summer Vacation,2018-07-13,"Animation, Comedy, Kids & Family",97.0,62.0,48.0,Genndy Tartakovsky,PG,Columbia Pictures / Sony Pictures Animation,2018-07
386,78,2012-12-25,Les Miserables,65000000.0,148809770.0,442169052.0,2012,590978822.0,525978822.0,809.1981876923077,December,2012-12,Les Misérables (2012-12),Les Misérables,2012-12-25,"Drama, Musical & Performing Arts, Romance",158.0,69.0,79.0,Tom Hooper,PG-13,Universal Pictures,2012-12
387,82,2014-12-25,Unbroken,65000000.0,115637895.0,163527824.0,2014,279165719.0,214165719.0,329.4857215384615,December,2014-12,Unbroken (2014-12),Unbroken,2014-12-25,Drama,137.0,50.0,70.0,Angelina Jolie,PG-13,Universal Pictures,2014-12
388,83,2015-06-05,Spy!,65000000.0,110825712.0,232585748.0,2015,343411460.0,278411460.0,428.32532307692304,June,2015-06,Spy (2015-06),Spy,2015-06-05,Comedy,115.0,95.0,78.0,Paul Feig,R,20th Century Fox,2015-06
389,84,2010-11-05,Due Date,65000000.0,100539043.0,211739043.0,2010,312278086.0,247278086.0,380.4278246153846,November,2010-11,Due Date (2010-11),Due Date,2010-11-05,Comedy,95.0,39.0,52.0,Todd Phillips,R,Warner Bros. Pictures,2010-11
390,89,2014-12-19,Annie,65000000.0,85911262.0,139829625.0,2014,225740887.0,160740887.0,247.2936723076923,December,2014-12,Annie (2014-12),Annie,2014-12-19,"Drama, Kids & Family, Musical & Performing Arts",118.0,28.0,59.0,Will Gluck,PG,Sony Pictures,2014-12
391,91,2016-08-12,Pete's Dragon,65000000.0,76233151.0,137768975.0,2016,214002126.0,149002126.0,229.23404,August,2016-08,Pete's Dragon (2016-08),Pete's Dragon,2016-08-12,Kids & Family,103.0,88.0,72.0,David Lowery,PG,Walt Disney Pictures,2016-08
392,96,2012-05-16,The Dictator,65000000.0,59650222.0,180148897.0,2012,239799119.0,174799119.0,268.9217215384615,May,2012-05,The Dictator (2012-05),The Dictator,2012-05-16,Comedy,83.0,57.0,44.0,Larry Charles,R,Paramount Pictures,2012-05
393,98,2012-02-17,This Means War,65000000.0,54760791.0,156974557.0,2012,211735348.0,146735348.0,225.74668923076922,February,2012-02,This Means War (2012-02),This Means War,2012-02-14,"Action & Adventure, Comedy, Romance",97.0,26.0,56.0,McG,PG-13,Twentieth Century Fox,2012-02
394,99,2015-02-27,Focus,65000000.0,53862963.0,168065700.0,2015,221928663.0,156928663.0,241.4287123076923,February,2015-02,Focus (2015-02),Focus,2015-02-27,"Comedy, Drama",,56.0,53.0,"John Requa, Glenn Ficarra",R,Warner Bros. Pictures,2015-02
395,1,2012-11-21,Red Dawn,65000000.0,44806783.0,48164150.0,2012,92970933.0,27970933.0,43.032204615384614,November,2012-11,Red Dawn (2012-11),Red Dawn,2012-11-21,Action & Adventure,93.0,15.0,51.0,Dan Bradley,PG-13,Film District,2012-11
396,3,2015-09-18,Everest,65000000.0,43482270.0,221297061.0,2015,264779331.0,199779331.0,307.35281692307694,September,2015-09,Everest (2015-09),Everest,2015-09-18,"Action & Adventure, Drama, Mystery & Suspense",121.0,73.0,68.0,Baltasar Kormákur,PG-13,Universal Pictures,2015-09
397,4,2012-09-14,Resident Evil: Retribution,65000000.0,42345531.0,240647629.0,2012,282993160.0,217993160.0,335.3740923076923,September,2012-09,Resident Evil: Retribution (2012-09),Resident Evil: Retribution,2012-09-14,Action & Adventure,95.0,29.0,51.0,Paul W.S. Anderson,R,Screen Gems,2012-09
398,13,2009-10-23,Astro Boy,65000000.0,19551067.0,41636243.0,2009,61187310.0,-3812690.0,-5.865676923076923,October,2009-10,Astro Boy (AstroBoy) (2009-10),Astro Boy (AstroBoy),2009-10-23,"Action & Adventure, Animation, Kids & Family, Science Fiction & Fantasy",94.0,50.0,50.0,David Bowers,PG,Summit Entertainment,2009-10
399,14,2014-01-24,"I, Frankenstein",65000000.0,19075290.0,74575290.0,2014,93650580.0,28650580.0,44.077815384615384,January,2014-01,"I, Frankenstein (2014-01)","I, Frankenstein",2014-01-24,"Horror, Mystery & Suspense, Science Fiction & Fantasy",93.0,5.0,38.0,Stuart Beattie,PG-13,Lionsgate Films,2014-01
400,16,2014-08-22,Sin City: A Dame to Kill For,65000000.0,13757804.0,40650842.0,2014,54408646.0,-10591354.0,-16.29439076923077,August,2014-08,Frank Miller's Sin City: A Dame to Kill For (2014-08),Frank Miller's Sin City: A Dame to Kill For,2014-08-22,"Action & Adventure, Mystery & Suspense",101.0,43.0,44.0,"Robert Rodriguez, Frank Miller",R,Dimension Films,2014-08
401,20,2015-09-04,Tian jiang xiong shi,65000000.0,74070.0,122519874.0,2015,122593944.0,57593944.0,88.60606769230769,September,2015-09,Dragon Blade (Tian jiang xiong shi) (2015-09),Dragon Blade (Tian jiang xiong shi),2015-09-04,"Action & Adventure, Art House & International, Drama",103.0,36.0,39.0,Daniel Lee,R,Lionsgate Premiere,2015-09
402,27,2011-04-01,Hop,63000000.0,108085305.0,188657593.0,2011,296742898.0,233742898.0,371.020473015873,April,2011-04,Hop (2011-04),Hop,2011-04-01,"Comedy, Kids & Family",95.0,24.0,53.0,Tim Hill,PG,Universal Pictures,2011-04
403,28,2017-09-15,American Assassin,63000000.0,36249674.0,68310140.0,2017,104559814.0,41559814.0,65.96795873015873,September,2017-09,American Assassin (2017-09),American Assassin,2017-09-15,"Action & Adventure, Drama, Mystery & Suspense",111.0,34.0,60.0,Michael Cuesta,R,Lionsgate and CBS Films,2017-09
404,33,2015-12-25,The Hateful Eight,62000000.0,54117416.0,147864886.0,2015,201982302.0,139982302.0,225.77790645161292,December,2015-12,The Hateful Eight (2015-12),The Hateful Eight,2015-12-30,Western,168.0,75.0,76.0,Quentin Tarantino,R,The Weinstein Company,2015-12
405,36,2014-10-03,Gone Girl,61000000.0,167767189.0,368567189.0,2014,536334378.0,475334378.0,779.2366852459016,October,2014-10,Gone Girl (2014-10),Gone Girl,2014-10-03,"Drama, Mystery & Suspense",149.0,87.0,87.0,David Fincher,R,20th Century Fox,2014-10
406,38,2015-09-18,Maze Runner: The Scorch Trials,61000000.0,81697192.0,310566162.0,2015,392263354.0,331263354.0,543.0546786885245,September,2015-09,Maze Runner: The Scorch Trials (2015-09),Maze Runner: The Scorch Trials,2015-09-18,Action & Adventure,131.0,46.0,54.0,Wes Ball,PG-13,20th Century Fox,2015-09
407,39,2013-08-02,2 Guns,61000000.0,75612460.0,132493015.0,2013,208105475.0,147105475.0,241.15651639344264,August,2013-08,2 Guns (2013-08),2 Guns,2013-08-02,"Action & Adventure, Drama, Mystery & Suspense",109.0,64.0,66.0,Baltasar Kormákur,R,Universal Pictures,2013-08
408,40,2018-01-26,Maze Runner: The Death Cure,61000000.0,58032443.0,265878536.0,2018,323910979.0,262910979.0,431.00160491803274,January,2018-01,Maze Runner: The Death Cure (2018-01),Maze Runner: The Death Cure,2018-01-26,"Action & Adventure, Drama, Science Fiction & Fantasy",142.0,43.0,59.0,Wes Ball,PG-13,20th Century Fox,2018-01
409,41,2019-01-11,A Dog's Way Home,61000000.0,41952715.0,81149689.0,2019,123102404.0,62102404.0,101.80721967213115,January,2019-01,A Dog's Way Home (2019-01),A Dog's Way Home,2019-01-11,Drama,96.0,59.0,71.0,Charles Martin Smith,PG,Columbia Pictures,2019-01
411,44,2014-02-07,The Lego Movie,60000000.0,257784718.0,457729388.0,2014,715514106.0,655514106.0,1092.52351,February,2014-02,The LEGO Movie (2014-02),The LEGO Movie,2014-02-07,"Action & Adventure, Animation, Comedy, Kids & Family",95.0,96.0,87.0,"Phil Lord, Christopher Miller, Chris McKay",PG,Warner Bros. Pictures,2014-02
412,50,2016-09-09,Sully,60000000.0,125070033.0,238524556.0,2016,363594589.0,303594589.0,505.9909816666667,September,2016-09,Sully (2016-09),Sully,2016-09-09,"Action & Adventure, Drama",96.0,85.0,84.0,Clint Eastwood,PG-13,Warner Bros.,2016-09
413,52,2009-10-09,Couples Retreat,60000000.0,109205660.0,172450423.0,2009,281656083.0,221656083.0,369.426805,October,2009-10,Couples Retreat (2009-10),Couples Retreat,2009-10-09,Comedy,114.0,10.0,39.0,Peter Billingsley,PG-13,Universal Pictures,2009-10
414,63,2010-10-15,Red,60000000.0,90380162.0,196439693.0,2010,286819855.0,226819855.0,378.0330916666667,October,2010-10,Red (2010-10),Red,2010-10-15,"Action & Adventure, Comedy, Mystery & Suspense",110.0,72.0,72.0,Robert Schwentke,PG-13,Summit Entertainment,2010-10
415,67,2010-08-13,Eat Pray Love,60000000.0,80574010.0,206598789.0,2010,287172799.0,227172799.0,378.62133166666666,August,2010-08,Eat Pray Love (2010-08),Eat Pray Love,2010-08-13,Drama,140.0,36.0,42.0,Unknown,PG-13,Sony Pictures,2010-08
416,68,2012-12-21,Jack Reacher,60000000.0,80070736.0,217370736.0,2012,297441472.0,237441472.0,395.7357866666666,December,2012-12,Jack Reacher (2012-12),Jack Reacher,2012-12-21,"Drama, Mystery & Suspense",130.0,64.0,67.0,Christopher McQuarrie,PG-13,Paramount Pictures,2012-12
417,71,2011-09-09,Contagion,60000000.0,75658097.0,137551594.0,2011,213209691.0,153209691.0,255.349485,September,2011-09,Contagion (2011-09),Contagion,2011-09-09,"Action & Adventure, Mystery & Suspense",106.0,85.0,63.0,Steven Soderbergh,PG-13,Warner Bros.,2011-09
418,74,2009-02-06,Coraline,60000000.0,75286229.0,126037057.0,2009,201323286.0,141323286.0,235.53880999999998,February,2009-02,Coraline (2009-02),Coraline,2009-02-06,"Action & Adventure, Animation, Kids & Family, Science Fiction & Fantasy",100.0,90.0,73.0,Henry Selick,PG,Focus Features,2009-02
419,77,2009-10-28,Michael Jackson's This Is It,60000000.0,72091016.0,252091016.0,2009,324182032.0,264182032.0,440.3033866666667,October,2009-10,Michael Jackson's This Is It (2009-10),Michael Jackson's This Is It,2009-10-28,"Documentary, Musical & Performing Arts",111.0,81.0,82.0,Kenny Ortega,PG,Sony Pictures/Columbia Pictures,2009-10
420,80,2016-03-04,London Has Fallen,60000000.0,62524260.0,195194085.0,2016,257718345.0,197718345.0,329.530575,March,2016-03,London Has Fallen (2016-03),London Has Fallen,2016-03-04,Action & Adventure,99.0,28.0,51.0,Babak Najafi,R,Focus Features,2016-03
422,86,2017-05-25,Baywatch,60000000.0,58060186.0,175863783.0,2017,233923969.0,173923969.0,289.8732816666667,May,2017-05,Baywatch (2017-05),Baywatch,2017-05-25,"Action & Adventure, Comedy",116.0,17.0,55.0,Seth Gordon,R,Paramount Pictures,2017-05
423,88,2015-12-25,Joy,60000000.0,56451232.0,101134059.0,2015,157585291.0,97585291.0,162.64215166666668,December,2015-12,Joy (2015-12),Joy,2015-12-25,Drama,123.0,61.0,57.0,David O. Russell,PG-13,20th Century Fox,2015-12
